Training Material for the Foreign Employees	外籍员工培训教材	sample1-en-sample1-zh
In addition, the internal audit department audits and assesses the soundness and effectiveness of the Bank’s compliance management system and the performance of compliance management duties by institutions (departments) and the internal control & compliance department at all levels.	此外，内部审计部门对全行合规管理体系的健全性、有效性，以及各级机构（部门）、内控合规部门的合规管理履职情况进行审计评价。	sample1-en-sample1-zh
(3) Decentralized resources of compliance management.	（3）分散的合规管理资源。	sample1-en-sample1-zh
Institutions (departments) of ICBC at all levels are responsible for institutional (departmental) compliance management in accordance with rules, standards and the Senior Management’s requirements.	工商银行的各级机构（部门）按照各项规则、准则及高级管理层的要求，负责做好本级机构（部门）的合规管理工作。	sample1-en-sample1-zh
In addition, each employee shall assume the compliance management duty corresponding to his or her job, follow all rules and standards, accept compliance training and supervisory inspection and report any compliance risk and irregularities in a timely manner.	同时，每位员工承担与其工作岗位相对应的合规管理职责，自觉遵守各项规则和准则、接受合规培训和检查监督，及时报告合规风险和违规行为等。	sample1-en-sample1-zh
2. Compliance management procedures	2.合规管理程序	sample1-en-sample1-zh
(1) Tracking of supervisory rules.	（1）监管规则跟踪。	sample1-en-sample1-zh
The internal control & compliance department at each level shall keep track of supervisory rules, collect and analysis the impact of changes in supervisory rules on compliance of the Bank, issue risk reminders and provide the Management with supports for compliance-related decision making. Institutions (departments) at each level shall develop timely countermeasures according to changes in regulatory requirements.	各级内控合规部门及时跟踪监管规则，归集和分析监管规则变化对我行合规经营的影响，发布风险提示，为管理层提供合规决策支持；各级机构（部门）根据监管要求变化及时制定应对措施。	sample1-en-sample1-zh
(2) Compliance training and advice.	（2）合规培训与咨询。	sample1-en-sample1-zh
Institutions (departments) at each level shall periodically train employees on compliance and familiarize employees with compliance requirements specific to their jobs. The internal control & compliance department at each level shall assist in training and provide compliance advice to ensure employees are familiar with rules and standards they must abide by.	各级机构（部门）定期组织员工开展合规培训，引导员工了解和掌握各工作岗位的合规要求；各级内控合规部门协助组织培训，做好合规咨询等工作，确保员工知悉和掌握必须遵循的规则和准则。	sample1-en-sample1-zh
(3) Management of regulations.	（3） 制度管理。	sample1-en-sample1-zh
The internal control & compliance department at each level shall develop procedures for managing regulations and periodically review and evaluate regulations. The institutions (departments) at each level shall develop regulations, procedures and business operating guidelines according to operational and managerial needs.	各级内控合规部门制定制度管理规范，并定期组织开展制度梳理评价；各级机构（部门）根据经营管理需要制定制度、规程和业务操作指南。	sample1-en-sample1-zh
(4) Compliance review.	（4）合规审查。	sample1-en-sample1-zh
The institutions (departments) at each level shall submit new regulations, new products or services and other significant business matters to the internal control & compliance department for review. New services or products proposed to the regulators must be accompanied by the opinion of the internal control & compliance department.	各级机构（部门）在制定制度、开发新产品、新业务等重大经营事项时须报送内控合规部门审查，向监管部门申报的新业务、新产品申请须附有内控合规部门意见。	sample1-en-sample1-zh
(5) Compliance risk monitoring.	（5）合规风险监测。	sample1-en-sample1-zh
The institutions (departments) at each level shall monitor the compliance risk in all products, services and managerial activities, take relevant control measures and regularly report to the institutional (departmental) head and the internal control & compliance department at the corresponding level on compliance risk management. The internal control & compliance department at each level shall monitor the overall compliance risk of institutions at the corresponding level and comprehensively identify and assess the impact of compliance risk.	各级机构（部门）对各项产品、业务和管理活动的合规风险进行监测，并采取相应控制措施，定期向本机构（部门）负责人和同级内控合规部门报告合规风险管理情况；各级内控合规部门监测本级机构整体的合规风险信息，全面识别和评估合规风险影响。	sample1-en-sample1-zh
(6) Compliance inspection, investigation and assessment.	（6）合规检查、调查与评价。	sample1-en-sample1-zh
The institutions (departments) at each level shall self-inspect the compliance status in their respective operation and management. The internal control & compliance department at each level shall conduct compliance inspection, investigation and assessment at appropriate times, disclose compliance risk and irregularities and provide suggestions on improvement and punishment.	各级机构（部门）对自身经营管理过程中的合规情况进行自查；各级内控合规部门适时组织合规检查、调查与评价，揭示合规风险和违规行为，并提出改进和处罚建议。	sample1-en-sample1-zh
(7) Specific compliance obligations.	（7）特定合规义务。	sample1-en-sample1-zh
The institutions (departments) at each level shall proactively perform AML and other specific compliance obligations in accordance with supervisory requirements. The internal control & compliance department is responsible for causing institutions (departments) to fulfill specific compliance obligations.	各级机构（部门）根据监管要求自觉履行反洗钱等特定合规义务，各级内控合规部门负责推动各级机构（部门）做好特定合规义务的落实工作。	sample1-en-sample1-zh
(8) Compliance risk reporting.	（8）合规风险报告。	sample1-en-sample1-zh
The compliance management reports of ICBC include the report from the Senior Management to the Board of Directors, the report from the Internal Control & Compliance Department of the Head Office to the Senior Management and regular and specific compliance management reports from overseas institutions.	工商银行的合规管理报告包括高级管理层向董事会的报告、总行内控合规部向高级管理层的报告、各境外机构报送的定期和专项合规管理报告等。	sample1-en-sample1-zh
3. Compliance management of overseas institutions.	3.境外机构合规管理	sample1-en-sample1-zh
(1) Establishing and improving the organizational structure for compliance management.	（1）建立健全合规管理组织架构。	sample1-en-sample1-zh
Overseas institutions, responsible for internal compliance management, shall strictly abide by applicable rules and standards of the People’s Republic of China and host countries or regions, fully implement relevant policies and procedures developed by the Head Office, fulfill compliance management duties, effectively prevent compliance risk and ensure institution-wide compliance.	各境外机构承担本机构的合规管理责任，应严格遵守中华人民共和国以及所在国家、地区所适用的规则和准则，认真执行总行制定的相关规章制度，切实履行合规管理职责，有效防范合规风险，确保本机构合规经营。	sample1-en-sample1-zh
Overseas branches and subsidiaries shall also create an organizational structure for compliance management commensurate with supervisory requirements and scope of business, clearly assign compliance management duties, appoint principal officers and staff for compliance management and ensure their compliance management function runs properly.	各境外分行、附属机构还应构建与监管要求和经营范围相适应的合规管理组织架构，明确合规管理职责，配备合规负责人、合规管理人员，确保本机构合规管理职能正常运行。	sample1-en-sample1-zh
(2) Strengthening communication with the Head Office.	（2）加强与总行业务交流与沟通。	sample1-en-sample1-zh
Overseas institutions shall accept the guidance on compliance management provided by the Internal Control & Compliance Department of the Head Office. Any inquiry made to the Head Office about compliance management shall be filed with both the Internal Control & Compliance Department and the relevant banking department of the Head Office. The Internal Control & Compliance Department of the Head Office will coordinate the relevant banking department to provide compliance advice. If the inquiry is about implementation of relevant policies and procedures developed by the Head Office, the relevant banking department of the Head Office is responsible for responding to the inquiry.	各境外机构的合规管理应接受总行内控合规部的业务指导，向总行进行合规管理咨询时应同时报请总行内控合规部和业务归口管理部门，由总行内控合规部协调相关归口管理部门完成合规咨询事务；就总行制定的有关规章制度执行问题进行咨询的，由总行业务归口管理部门负责解答。	sample1-en-sample1-zh
An irregular meeting mechanism for the compliance officers of overseas institutions has been created to strengthen communication on compliance management between the Head Office and overseas institutions.	建立境外机构合规官的不定期会晤机制，加强总行与境外机构的合规管理工作交流。	sample1-en-sample1-zh
(3) Establishing and improving the reporting mechanism for compliance management.	（3）建立健全合规管理报告机制。	sample1-en-sample1-zh
Overseas institutions shall create and improve the reporting line for compliance management, regularly submit periodical and specific compliance management reports to the Internal Control & Compliance Department of the Head Office and ensure timelines, completeness and accuracy of information.	各境外机构应建立健全合规管理报告路线，定期向总行内控合规部报送定期和专项合规管理报告，并确保信息的及时性、完整性和准确性。	sample1-en-sample1-zh
Any major emergencies arising from compliance risk shall be handled in accordance with relevant rules of the Head Office.	因合规风险导致有关重大突发事件的，应按照总行相关规定进行处理。	sample1-en-sample1-zh
III. Operational Risk Management	三、操作风险管理	sample1-en-sample1-zh
The overall objectives of operational risk management at ICBC are to: clarify operational risk management roles and responsibilities of all parties and shore up the confidence of shareholders and the public by establishing and improving the operational risk management framework; increase customer satisfaction and employees’ sense of belonging and enhance the overall service standard by identifying high-risk areas and mitigate operational risk hazards; improve allocation of operational risk management resources and increase operating efficiency of the Bank by strengthening process control and balancing risk and control; reduce operational risk losses of the Bank and improve control capability and standard by taking effective risk control and mitigation measures; and meet all supervisory requirements and minimize legal and compliance risks by examination and supervision.	我行操作风险管理总体目标是：通过建立健全操作风险治理架构，明确各方操作风险管理角色和职责，增强股东和公众信心；通过识别高风险领域，化解各类操作风险隐患，增强客户满意度和员工归属感，提升整体服务水平；通过加强过程控制，综合考虑和权衡控制成本与收益，改善操作风险管理资源配置，提高我行运营效率；通过采取有效的风险控制和缓释措施，降低我行操作风险损失，提高控制能力和水平；通过审查和监督，满足各项外部监管要求，将法律及合规风险降至最低。	sample1-en-sample1-zh
i. Tools and process of operational risk management	（一）操作风险管理工具及流程	sample1-en-sample1-zh
The tools of operational risk management at ICBC include but not limited to: business operation flowchart, operational risk and control self-assessment, key indicators of operational risk, management of significant operational risk incidents, loss data collection and management, scenario analysis, continuous operation and emergency management, measurement of regulatory capital and economic capital for operational risk, internal control assessment, disciplinary procedures and operational risk reporting.	工商银行的操作风险管理工具包括但不限于：业务操作流程图、操作风险与控制自我评估、关键操作风险指标、重大操作风险事件管理、损失数据采集和管理、情景分析、持续经营和应急管理、操作风险监管资本和经济资本的计量、内控评价、违规违纪行为处理、操作风险报告等。	sample1-en-sample1-zh
Tools of operational risk management apply to the total process of operational risk management.	操作风险管理工具应运用于操作风险管理全流程。	sample1-en-sample1-zh
The operational risk management process of ICBC shall include identification, assessment, control/mitigation, monitoring, measurement and reporting of operational risk.	工商银行的操作风险管理流程应包括操作风险识别、评估、控制/缓释、监测、计量、报告等环节。	sample1-en-sample1-zh
ii. Operational risk reporting	（二）操作风险报告	sample1-en-sample1-zh
Operational risk reporting at ICBC, subject to the principles of completeness, materiality, timeliness, regularity, accuracy and farsightedness, shall truthfully and completely reflect the operational risk profile of all business lines and institutions, reveal potential critical risks and provide effect improvement measures and suggestions.	工商银行的操作风险报告遵循全面性、重要性、及时性、规范性、准确性和前瞻性的原则，真实、全面反映各业务条线和所辖机构的操作风险状况，揭示潜在关键风险，提出有效的改进措施和建议。	sample1-en-sample1-zh
Operational risk reporting is classified into the report on operational risk management, the report on operational risk classification control, the report on operational risk in business lines, the specific operational risk report, the statistical analysis report on operational risk and the report on significant operational risk incidents.	操作风险报告包括以下六类：操作风险管理报告、操作风险分类控制报告、业务线操作风险报告、专题操作风险报告、操作风险统计分析报表和重大操作风险事件报告等。	sample1-en-sample1-zh
Overseas branches and subsidiaries shall submit the report on operational risk management, the statistical analysis report on operational risk and the report on significant operational risk incidents as formal documents to the Head Office at required frequency.	各境外分行和境外附属机构应按照规定频率、以正式文件向总行报送操作风险管理报告、操作风险统计分析报表和重大操作风险事件报告。	sample1-en-sample1-zh
IV. Anti-money Laundering (AML)	四、反洗钱	sample1-en-sample1-zh
1. International AML organizations and supervisory requirements	1.反洗钱国际组织及监管要求	sample1-en-sample1-zh
The Financial Action Task Force on Money Laundering (FATF), an inter-governmental body that coordinates, assesses and supervises AML control measures of member countries, was created in 1989 at the Paris Summit of leaders of the Group of Seven.	1989年，七国集团首脑在巴黎年度经济峰会上发起设立金融行动特别工作组（FATF），作为政府间协调、评估、监督成员国反洗钱控制措施的组织。	sample1-en-sample1-zh
Subsequently, regional AML bodies were established in succession to promote AML worldwide, including the Asia/Pacific Group on Money Laundering (APG), the Caribbean Financial Action Task Force (CFATF) and the Eurasian Group on Combating Money Laundering and Terrorist Financing (EAG).	随后，亚太反洗钱工作组（APG）、加勒比地区金融行动特别工作组（CFATF）、欧亚反洗钱和反恐融资小组（EAG）等区域性的反洗钱组织陆续成立，共同推动全球反洗钱工作开展。	sample1-en-sample1-zh
As a founding member of EAG and a member of APG, China officially joined FATF in 2007.	我国是欧亚反洗钱与反恐怖融资组织（EAG）的创始成员国之一，亚太反洗钱组织（APG）成员国之一，并于2007年正式加入了金融行动特别工作组（FATF）。	sample1-en-sample1-zh
At present, AML guidance documents generally accepted in the international community include the “40+9 Recommendations on money laundering and terrorist financing” issued by FATF, the Statement on Prevention of Criminal Use of the Banking System for the Purpose of Money Laundering issued by Basel Committee on Banking Supervision and recommendations released by regional AML bodies. These documents provide fundamental principles for national regulatory bodies to develop their national AML measures.	目前国际比较通用的反洗钱指导文件主要有FATF组织制定的“打击洗钱和恐怖融资的40+9项建议”、巴塞尔银行监管委员会发布的《关于防止犯罪分子利用银行系统洗钱的声明》等文件，以及各区域性反洗钱组织出台的工作建议，这些文件为各国监管机构制定本国反洗钱措施提供了基本原则。	sample1-en-sample1-zh
The Directive on Prevention of the Use of the Financial System for the Purpose of Money Laundering (I, II and III) issued by EU is mandatory and shall be implemented by each member country.	其中，欧盟（EU）颁布的《欧盟关于防止利用金融系统洗钱的指令》（I、Ⅱ、Ⅲ）具有强制性，要求每个成员国家必须贯彻执行。	sample1-en-sample1-zh
2. AML supervisory requirements of China	2. 中国反洗钱监管要求	sample1-en-sample1-zh
The Chinese government attaches great importance to AML. With reference to international standards and based on its national conditions, China established the basic legal, regulatory and organizational frameworks for AML and shaped a complete system of AML regulations.	中国政府高度重视反洗钱工作，参照国际标准，立足中国国情，确立了中国反洗钱法律、监管和组织机构的基本框架，建立起了较为完整的反洗钱制度体系。	sample1-en-sample1-zh
China made four amendments to the Criminal Law to expand the scope of upstream crimes of money laundering, issued judicial interpretations to define subjective elements of the money laundering crime and strengthened the punishment on money laundering activities.	中国先后四次修订《刑法》有关条款，扩大了洗钱罪的上游犯罪范围，并出台司法解释界定洗钱罪的主观要件，加大了对洗钱行为的处罚力度。	sample1-en-sample1-zh
In October 2006, the Anti-Money Laundering Law of the People’s Republic of China (“AML Law”) was promulgated to legislatively establish China's AML administration system and set forth AML obligations of financial institutions.	2006年10月，颁布了《中华人民共和国反洗钱法》，从法律上确立了中国反洗钱行政管理体制，明确了金融机构的反洗钱义务。	sample1-en-sample1-zh
To supplement the AML Law, the People's Bank of China (PBOC) released the Provisions on Anti-money Laundering of Financial Institutions, the Administrative Measures on the Reporting by Financial Institutions of Large-Value and Suspicious Transactions, the Administrative Measures on the Reporting by Financial Institutions of Suspicious Transactions Relating to Terrorist Financing and the Administrative Measures on Customer Identification and Retention of Customer Identity Data and Transaction Records by Financial Institutions (“One Law & Four Decrees”).	与《反洗钱法》配套，中国人民银行出台了《金融机构反洗钱规定》、《金融机构大额交易和可疑交易报告管理办法》、《金融机构报告涉嫌恐怖融资的可疑交易管理办法》和《金融机构客户身份识别和客户身份资料及交易记录保存管理办法》（以上简称“一法四令”）。	sample1-en-sample1-zh
“One Law & Four Decrees” establish China's basic framework for AML work, set forth supervisory duties of PBOC in anti-money laundering activities and provide detailed provisions on customer identification and transaction record retention by financial institutions, reporting of large-value and suspicious transactions, reporting of suspicious transactions relating to terrorist financing.	“一法四令”基本构建了我国反洗钱工作的制度体系，明确了中国人民银行在反洗钱活动中的监督管理职责，并对金融机构客户身份识别和交易记录保存、大额和可疑交易报告、涉嫌恐怖融资的可疑交易报告等方面做出了具体的规定。	sample1-en-sample1-zh
POBC, a department of the State Council in charge of overseeing anti-money laundering, is mainly responsible for coordinating nationwide AML work, monitoring AML funds, developing AML policies and procedures for financial institutions, conducting supervisory inspection over the AML work of financial institutions and particular non-financial institutions, investigating suspicious transactions and providing collaboration in AML.	中国人民银行是国务院反洗钱行政主管部门，主要负责协调全国的反洗钱工作，负责反洗钱资金监测，制定金融机构反洗钱规章，监督检查金融机构及特定非金融机构的反洗钱工作，调查可疑交易，开展反洗钱协作等。	sample1-en-sample1-zh
The Anti-Money Laundering Bureau is a body of PBOC in charge of coordinating nationwide AML work and developing AML rules and policies for financial institutions.	中国人民银行内设机构反洗钱局，负责承办组织协调国家反洗钱工作、研究和拟订金融机构反洗钱规则和政策等工作。	sample1-en-sample1-zh
In addition, PBOC has set up a body specializing in collection, analysis, monitoring and provision of AML information – China Anti-Money Laundering Monitoring and Analysis Center, a body in charge of centraLly collecting, collating and retaining large-value and suspicious transaction reports submitted by financial institutions.	此外，人民银行还设立了专门收集、分析、监测和提供反洗钱情报的机构——中国反洗钱监测分析中心，负责统一收集、整理和保存金融机构报送的大额与可疑交易报告等工作。	sample1-en-sample1-zh
3. AML risk of overseas institutions	3.境外分支机构反洗钱工作的风险	sample1-en-sample1-zh
AML deficiencies of overseas institutions may lead to losses and negative impact on their own business operations, but also hurt business expansion of the parent company and may result in serious consequences, like financial loss, reputational loss and shareholder value loss.	境外机构如在反洗钱工作上存在缺陷，不仅可能为本机构的业务经营带来损失和负面影响，也不利于母公司业务的拓展，可能造成财务损失、声誉损失、股东价值损失等严重后果。	sample1-en-sample1-zh
In recent years, Citibank (Japan), Lloyds Bank, Credit Suisse Group, the Royal Bank of Scotland, the Bank of Credit and Commerce International (BCCI) and the US-based Wachovia and J.P. Morgan were punished (in the form of financial service restrictions or huge fines) by regulators in the host jurisdictions due to involvement in money laundering or inadequate AML efforts.	近年来，就有花旗银行（日本）、劳埃德银行、瑞士信贷集团、苏格兰皇家银行、国际信贷商业银行(BCCI)，以及美国本土的美联银行和摩根大通等银行因参与洗钱活动或反洗钱工作不力受到属地监管机构给予的限制金融服务或巨额经济罚款等处罚。	sample1-en-sample1-zh
ii. AML work at ICBC and AML requirements on overseas institutions	（二）工商银行反洗钱工作情况及境外机构反洗钱工作要求	sample1-en-sample1-zh
1. AML efforts of ICBC and achievement	1.工商银行反洗钱工作开展情况及成效	sample1-en-sample1-zh
With regard to the organizational framework, ICBC has an AML Leadership Group at the Head Office level that is in charge of the group-wide AML work and headed by the Bank’s executive overseeing AML work.	在组织体系建设方面，工商银行在总行层面设立了反洗钱领导小组，统一领导集团反洗钱工作，由分管反洗钱工作的行领导任组长。	sample1-en-sample1-zh
The AML Leadership Group’s Office, set up in the Internal Control & Compliance Department, is responsible for leading the bank-wide AML work.	总行反洗钱领导小组办公室设在内控合规部，负责牵头全行反洗钱工作。	sample1-en-sample1-zh
The AML Leadership Group comprises five specialized AML groups (corporate banking, personal banking, international banking, E-banking and bank card) that are headed by the Operation Management Department, the Personal Banking Department, the International Banking Department, the E-banking Department and the Bank Card Business Department of the Head Office, respectively.	领导小组下设对公、个人、国际业务、电子银行、银行卡业务5个反洗钱专业小组，分别由总行运行管理部、个人金融业务部、国际业务部、电子银行部、银行卡业务部牵头负责。	sample1-en-sample1-zh
ICBC has preliminarily shaped up the organizational structure for AML, in which the AML Leadership Group is the governing body, the Internal Control & Compliance Department is the lead department, functional departments are main participants and outlets are the foundation.	工商银行已初步形成了以反洗钱领导小组为领导机构、内控合规部门为牵头部门、各职能部门为主体、营业网点为基础的反洗钱组织体系。	sample1-en-sample1-zh
With regard to regulations, ICBC has put in place a relatively complete set of internal control policies and procedures for AML. The Anti-Money Laundering Policy, the Measures on Reporting of Large-value and Suspicious Transactions and the Provisional Measures on Customer Risk Classification Management were promulgated; the AML operating procedures for personal banking, corporate banking, E-banking and bank card segments were issued.	在制度规范方面，工商银行建立了较为完善的反洗钱内控制度体系，先后出台了《反洗钱规定》、《大额交易和可疑交易报告管理办法》、《客户风险分类管理暂行办法》等反洗钱管理制度；印发了个人、对公、电子银行、银行卡等专业的反洗钱内部操作规程。	sample1-en-sample1-zh
With regard to IT supports, ICBC developed a proprietary AML monitoring system that maintains real-time monitoring of suspicious transactions that meet supervisory criteria on suspicious transaction identification or are manually detected. All suspicious transactions identified will be reported to PBOC on the basis of “head office to head office”.	在系统支持方面，工商银行自主研发了反洗钱监控系统，对满足监管规定可疑识别标准的和人工发现的可疑交易进行实时监控，并按照“总对总”模式统一向人行报送。	sample1-en-sample1-zh
The R&D and launch of the global special control list processing system and the overseas AML monitoring system are facilitated to provide IT supports for enhancing the Group’s ability to prevent the risk of money laundering and terrorist financing.	推动全球特别控制名单处理系统及境外反洗钱监控系统中的研发和投产，为强化集团防范洗钱与恐怖融资风险能力提供系统支持。	sample1-en-sample1-zh
With regard to AML publicity and training, ICBC carries out the AML Awareness Week, the AML Awareness Month and other publicity programs in accordance with requirements of regulators.	在反洗钱宣传培训方面，工商银行按照各级监管部门要求，积极开展反洗钱宣传周、宣传月等活动。	sample1-en-sample1-zh
A sustainable mechanism for AML training is in place to enhance work skills of the Management and first-line staff.	建立反洗钱培训长效机制，提高自管理层到一线员工的工作技能。	sample1-en-sample1-zh
The Certified Anti-money Laundering Specialist (CAMS) certification program was introduced and promoted to improve the competency of employees working in AML roles.	引入并推进国际公认反洗钱师（CAMS）资质认证，提高反洗钱岗位人员素质。	sample1-en-sample1-zh
With regard to cooperation in AML supervision, ICBC adequately implements requirements of regulators and has been publicly commended by regulators many times for its outstanding performance in assisting in AML regulatory investigation and reporting suspicious transactions.	在反洗钱监管合作方面，认真落实监管机构的工作要求，在协助反洗钱行政调查、报送可疑交易线索等方面效果显著，多次受到监管部门的通报表扬。	sample1-en-sample1-zh
2. AML requirements on overseas institutions	2.境外机构反洗钱工作要求	sample1-en-sample1-zh
Overseas institutions of ICBC shall carry out AML work in accordance with supervisory standards of China or the host countries (regions), whichever are more stringent.	工商银行的各境外机构按照中国及驻在国家（地区）监管标准孰严的原则开展各项反洗钱工作。	sample1-en-sample1-zh
(1) Improving the management mechanism and organizational structure for AML.	（1）健全反洗钱管理机制和组织架构。	sample1-en-sample1-zh
Roles and responsibilities in the AML department shall be defined to ensure independence of the AML department’s work. Internal and external reporting duties of all departments shall be clearly set forth. The Board of Directors and the Management shall have knowledge of institution-wide significant AML matters.	明确界定反洗钱部门工作职责以及岗位职责，确保反洗钱部门工作的独立性；明晰各部门的反洗钱事项内、外部报告职责，董事会和管理层须知悉本机构的反洗钱重要工作事项。	sample1-en-sample1-zh
(2) Improving the internal control framework for AML.	（2）完善反洗钱内控制度体系。	sample1-en-sample1-zh
The institutional policies and procedures for AML and counter-terrorist financing shall be fully reviewed and improved or revised in a timely manner to reflect any changes in the supervisory requirements of China and host countries (regions) as well as regulations and systems of the Head Office.	全面梳理本机构的反洗钱和反恐怖融资管理制度，及时按照中国及驻在国家（地区）监管要求、以及总行制度和系统建设的变更进行完善、修订。	sample1-en-sample1-zh
(3) Creating the AML reporting and crisis/incident management mechanism for overseas institutions.	（3）建立境外机构反洗钱报告及危机事件管理机制。	sample1-en-sample1-zh
Within five working days following the end of each half year, each overseas institution shall submit an AML work report to the Head Office for that half-year period.	在每半年结束后的5个工作日内，向总行提交报告日前半年的本机构反洗钱工作情况报告。	sample1-en-sample1-zh
AML crisis/incident disposition shall be included in the institutional contingency plan. If any major AML risk incident (lawsuit, dispute, regulatory punishment or media coverage) takes place, timely measures shall be taken in response in accordance with requirements of the Head Office.	将反洗钱危机事件处置纳入机构应急预案体系，遇有反洗钱重大风险事件（被诉、纠纷、监管处罚或媒体披露等）时，按总行规定及时采取应对措施。	sample1-en-sample1-zh
(4) Accelerating the effort to create an integrated AML application system for domestic and overseas institutions.	（4）加快建设境内外一体化的反洗钱应用系统平台。	sample1-en-sample1-zh
Overseas institutions shall carry out system requirements survey, launch and operation in accordance with the Head Office’s plan for the integrated AML application system for domestic and overseas institutions, promote and apply the global special control list processing system on a full-scale basis and meet AML and CTF risk prevention and control objectives under the Group’s uniform rules.	配合总行境内外一体化反洗钱应用系统规划，做好本机构的系统需求调研、运行投产等工作；全面推广应用全球特别控制名单处理系统，实现集团统一规则下的反洗钱和反恐怖融资风险防控目标。	sample1-en-sample1-zh
(5) Strengthening AML training and specialist development.	（5）加强反洗钱培训和专家队伍培养。	sample1-en-sample1-zh
Overseas institutions shall provide training to staff at different levels and in different roles, strengthen trainee examination, ensure all their employees acknowledge in writing their awareness of laws, regulations and personal responsibility relating to AML and ensure AML compliance personnel possess AML skills.	针对不同层次、不同岗位人员组织开展培训，加大培训考核力度，并确保本机构所有员工必须书面确认知晓反洗钱法律法规和个人责任，确保反洗钱合规人员了解和掌握反洗钱专业技能。	sample1-en-sample1-zh
(6) Stepping up the supervisory inspection of AML work.	（6）加大对反洗钱工作的监督检查力度。	sample1-en-sample1-zh
Overseas institutions shall conduct multi-tiered, well-focused AML self-inspection and take effective actions to correct problems detected in any external inspections.	分层次、有重点地开展反洗钱自我检查，对各类外部检查发现的问题切实落实整改。	sample1-en-sample1-zh
Section Six Audit Management of Overseas Institutions	第六节 境外机构审计管理	sample1-en-sample1-zh
I. Overview of Internal Audit at ICBC	一、工商银行内部审计基本情况	sample1-en-sample1-zh
The internal audit system of ICBC, born with the founding of the joint-stock company, evolves as the Bank’s corporate governance mechanism improves.	工商银行的内部审计体系伴随着我行股份公司的成立而诞生，伴随着我行公司治理机制的完善而发展。	sample1-en-sample1-zh
Since the internal audit system was officially established in 2004, audit activities have been effectively carried out in risk management, internal control and corporate governance of the Bank, the quality and capability of auditing has improved significantly and the specialization and professionalism in auditing have been enhanced rapidly. An internal audit system with unique ICBC characteristics is becoming full-fledged and functioning effectively.	2004年底正式组建至今，在全行风险管理、内部控制和公司治理等各领域开展了有效的审计活动，审计质量和审计能力长足进步，审计专业化和职业化水平快速提升，富有工商银行特色的内部审计体系已趋成熟并有效运作。	sample1-en-sample1-zh
i. Governance framework	（一）治理架构	sample1-en-sample1-zh
Organizational structure.	组织体系。	sample1-en-sample1-zh
The Internal Audit Bureau is set up in the Head Office and 10 internal audit sub-bureaus are established in 10 key cities.	总行设内部审计局，在全国10个重点城市设10个内审分局。	sample1-en-sample1-zh
The staff, compensation, financial affairs, training and audit activities in the internal audit system are centrally managed by the Head Office. Each internal audit sub-bureau is responsible for supervisory inspection of four to five branches. Internal audit sub-bureaus do not audit the branches in places where they are located and do not participate in operating or managerial activities, fully isolated from operation and management.	内审系统的人员、薪酬、财务、培训和审计活动等总行统一管理，各内审分局负责４-５家分行的监督检查工作，不审计驻地分行，不参与经营管理活动，与经营管理实行完全的利益隔离。	sample1-en-sample1-zh
Reporting line.	报告路径。	sample1-en-sample1-zh
The internal audit reports to the Board of Directors, accepts supervision, inspection and assessment from the Audit Committee, accepts guidance from the Board of Supervisors and provides feedback to the Management on significant audit information.	内部审计向董事会负责并报告工作，接受审计委员会的监督、检查和评价，接受监事会的工作指导，向管理层提供反馈重要审计信息。	sample1-en-sample1-zh
The internal audit carries out audit activities under the valid authorization delegated by the Board of Directors, serves as supervisory resources for the Board of Directors and its Audit Committee to effectively perform the fiduciary duty and works with relevant parties to safeguard the effectivenesS of governance while performing their respective duties.	内部审计获得董事会的有效授权开展审计活动，作为董事会及其审计委员会有效履行受托责任的监督资源，与相关各方各司其职，共同维护治理成效。	sample1-en-sample1-zh
ii. Roles and functions	（二）职能定位	sample1-en-sample1-zh
Conducting risk-oriented internal audit.	实行以风险为导向的内部审计。	sample1-en-sample1-zh
Separated from the original compliance inspection function, internal audit has shifted from account compliance check focused on error detection and correction to risk-oriented risk management audit aimed at value adding, from audit of individual cases or places to bank-wide supervisory assessment of systemic, overall and strategic risks and from post-event investigation and correction to risk analysis and assessment before and during an event and predictive early warning.	从原先的合规性检查职能中脱离出来，由查错纠弊为主的账项合规检查，转向以风险为导向、以增值为目的风险管理审计；由一事一地个案问题的稽核检查，转向对全行系统性、全局性、机制性、战略性风险的监督评价；由事后对问题的查纠，转向事中与事前的风险分析评估与预见预警。	sample1-en-sample1-zh
Performing two functions.	履行两项职能。	sample1-en-sample1-zh
The internal audit of ICBC mainly performs two functions: assuring and advising.	工商银行内部审计主要履行确认和咨询两大职能。	sample1-en-sample1-zh
The internal audit of ICBC, as the third line of defense in the Bank’s risk control system, is a relatively independent system of supervision. With a high supervisory tier and an overarching audit perspective, the internal audit’s main responsibility is assuring and assessing adequacy and effectiveness of corporate governance, risk management and internal control of the Bank, assuring and assessing overall, systematic and strategic risks and the efficiency and effectiveness of strategic decision execution and providing pertinent and farsighted audit opinions and recommendations.	工商银行内部审计在全行的风险管控体系中处于第三道防线，是一套相对独立的监督系统，其监督层次高，审计视角综合，主要职责是确认和评价全行公司治理、风险管理和内部控制的充分性和有效性，确认和评价全局性、系统性、战略性风险及战略决策执行的效率与效果，提出有针对性、前瞻性的审计意见和建议。	sample1-en-sample1-zh
Adhering to the principle of objectivity and prudence, internal audit has expanded from the assuring function alone to the advising function.	内部审计在坚持客观审慎原则的前提下，已由完全的确认职能，扩展到了咨询的职能。	sample1-en-sample1-zh
